p_id,download_state,name,category,subcategory,url,direct_link,brand,votes,rating,tech-spec,specification,description,related,classification
0303-07-611,0,2/242 Borneo ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030015,https://www.reckli.com/en/products/concrete-formliners/select/abstract/2242-borneo,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/2242-borneo,Unique ref. REC030015 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concre,"A pattern with a squared design, which provides the façade with an oriental touch. The interwoven squares can be perceived as stars and reinforce the oriental character.",None,None
0303-07-612,0,2/136 Bretagne ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec020015,https://www.reckli.com/en/products/concrete-formliners/select/abstract/2174-breisgau,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/2174-breisgau,Unique ref. REC020015 Product family SELECT Product group Stone & Masonry Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials -,"A linear pattern, whose look is inspired by sheet metal. Edgy rhombi make the concrete appear steely and clear.",None,None
0303-07-613,0,2/106 B Amur ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030006,https://www.reckli.com/en/products/concrete-formliners/select/ribs-waves/2106-b-amur,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/ribs-waves/2106-b-amur,Unique ref. REC030006 Product family SELECT Product group Ribs & Waves Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Co,"Ribs with a coarsely fractured pattern, separated by smooth elevations with a width of 10 millimeters.",None,None
0303-08-614,0,PD 400 Stones of Athens ,Building Materials,Concrete,https://www.bimobject.com/en/solomon/product/solomon-pd400,http://www.brickform.com/products/product.aspx?pid=PD-4,"Solomon Colors, Inc.",(0 reviewes),No Rating,Product urlhttp://www.brickform.com/products/product.aspx?pid=P D-4,Unique ref. solomon-pd400 Product family Concrete Finishing Product group Paladiano Texture Mats Type Object (single object) Date of publishing 2012-10-25 Edition number 1 Product url BIMobject Catego,"Stones of Athens The ancient city of Athens, Greece, crowned with marble temples such as the Parthenon and the Acropolis stands the test of time with millions of visitors walking the time old streets ",None,None
0303-97-615,0,1/37 B RibType J ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030010,https://www.reckli.com/en/products/concrete-formliners/select/ribs-waves/137-b-rib-type-j,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/ribs-waves/137-b-rib-type-j,Unique ref. REC030010 Product family SELECT Product group Ribs & Waves Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Co,"Vertically arranged elevations with mid-coarse chipped patterns, separated by 18-millimeter wide depressions.",None,None
0303-07-616,0,2/203 Samara ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec020046,https://www.reckli.com/en/products/concrete-formliners/select/abstract/2203-samara,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/2203-samara,Unique ref. REC020046 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concre,"An abstract pattern with a curved, flowing texture. Soft waves invigorate the façade.",None,None
0303-07-617,0,2/141 Dachstein ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030017,https://www.reckli.com/en/products/concrete-formliners/select/abstract/2141-dachstein,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/2141-dachstein,Unique ref. REC030017 Product family SELECT Product group Stone & Masonry Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials -,"A horizontal fantasy pattern with offset, protruding triangles. The interesting light and shadow interplay animates the façade and appears to be three-dimensional.",None,None
0303-71-618,0,"Concrete, High Strength, 150mm ",Building Materials,Concrete,https://www.bimobject.com/en/genericmaterials/product/concrete_high_strength_150,None,Generic Building Materials,(,No Rating,Material main Concrete,Unique ref. concrete_high_strength_150 Product family Materials Product group Building materials Type Building Material Date of publishing 2016-01-01 Edition number 1 Depth (mm) 150 Material main Conc,None,None,None
0303-07-619,0,2/185 Simmental ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec020017,https://www.reckli.com/en/products/concrete-formliners/select/abstract/2185-simmental,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/abstract/2185-simmental,Unique ref. REC020017 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concre,The pattern resembles elephant skin: slanted and diagonally running lines form a creased surface.,None,None
0303-07-620,0,2/227 Tirari ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030067,https://www.reckli.com/en/products/concrete-formliners/select/wood/2227-tirari,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/wood/2227-tirari,Unique ref. REC030067 Product family SELECT Product group Wood Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concrete,"A wood pattern with the rough-flawy, dry texture of wood.",None,None
0303-07-621,0,2/79 Mayenne ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec020014,https://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/279-mayenne,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/stone-masonry/279-mayenne,Unique ref. REC020014 Product family SELECT Product group Stone & Masonry Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials -,"A horizontally running brickwork pattern for a natural rock look. Uneven, differently tall rocks are arranged out of phase and are reminiscent of the walls of an old castle.",None,None
0303-07-622,0,2/152 Martinique ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec010010,https://www.reckli.com/en/products/concrete-formliners/select/wood/2152-martinique,RECKLI,(,No Rating,Product urlhttps://www.reckli.com/en/products/concrete-formliners/select/wood/2152-martinique,Unique ref. REC010010 Product family SELECT Product group Wood Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Product url BIMobject Category Building Materials - Concrete,A vertically running wood pattern. Bamboo cane and a few leaves lend a sense of lightness to the façade.,None,None
0501-21-623,0,Heymat Sjø Entrance Mat 85x130cm ,Flooring,Carpets,https://www.bimobject.com/en/heymat-pro/product/heymat-sjo-entrance-mat-85x130cm,https://www.heymat.com/product/sjo/,Heymat ,(0 reviewes),No Rating,Unique ref.heymat-sjo-entrance-mat-85x130cm Product family Floor Product group Carpets Type Object (single object)Date of publishing2022-02-09 Edition number1,Unique ref. heymat-sjo-entrance-mat-85x130cm Product family Floor Product group Carpets Type Object (single object) Date of publishing 2022-02-09 Edition number 1 Product url Material main PET Materia,None,Material main PE TMaterial secondary Rubber Designed in Norway Manufactured in Belgium,B IMobject Category Flooring - Carpets
0501-21-624,0,Heymat Dis Ocean XL round mat 190x190cm ,Flooring,Carpets,https://www.bimobject.com/en/heymat-pro/product/heymat-dis-ocean-xl-round-mat-190x190cm,https://www.heymat.com/product/dis-ocean-round/,Heymat ,(0 reviewes),No Rating,Unique ref.heymat-dis-ocean-xl-round-mat-190x190cm Product family Floor Product group Carpets Type Object (single object)Date of publishing2022-02-09 Edition number1,Unique ref. heymat-dis-ocean-xl-round-mat-190x190cm Product family Floor Product group Carpets Type Object (single object) Date of publishing 2022-02-09 Edition number 1 Product url Designed in Norway,None,Designed in Norway Manufactured in Belgium,B IMobject Category Flooring - Carpets
0303-07-625,0,FM 1285 Garden Stone ,Building Materials,Concrete,https://www.bimobject.com/en/solomon/product/solomon-fm1285,None,"Solomon Colors, Inc.",(0 reviewes),No Rating,Manufactured in United States,Unique ref. solomon-fm1285 Product family Building Materials Product group Concrete Finishing Type Object (single object) Date of publishing 2012-10-25 Edition number 1 Manufactured in United States B,None,None,None
0303-07-626,0,2/71 Don ,Building Materials,Concrete,https://www.bimobject.com/en/reckli/product/rec030018,https://www.reckli.com/fileadmin/product_sheets/fr/reckli-2-71-don_425.pdf,RECKLI,(,No Rating,Installation instructionshttps://www.reckli.com/fileadmin/product_sheets/fr/reckli-2-71-don_425.pdf,Unique ref. REC030018 Product family SELECT Product group Abstract Type Object (single object) Date of publishing 2020-01-14 Edition number 1 Installation instructions BIMobject Category Building Mate,None,None,None
0501-21-627,0,Heymat Sand Entrance Mat 85x130cm ,Flooring,Carpets,https://www.bimobject.com/en/heymat-pro/product/heymat-sand-entrance-mat-85x130cm,https://www.heymat.com/product/sand/,Heymat ,(,No Rating,Unique ref.heymat-sand-entrance-mat-85x130cm Product family Floor Product group Carpets Type Object (single object)Date of publishing2022-02-09 Edition number1,Unique ref. heymat-sand-entrance-mat-85x130cm Product family Floor Product group Carpets Type Object (single object) Date of publishing 2022-02-09 Edition number 1 Product url Material main PET Materi,None,Material main PE TMaterial secondary Rubber Designed in Norway Manufactured in Belgium,B IMobject Category Flooring - Carpets
0501-21-628,0,Heymat Dis Ocean XL mat 170x240cm ,Flooring,Carpets,https://www.bimobject.com/en/heymat-pro/product/heymat-dis-ocean-xl-mat-170x240cm,https://www.heymat.com/product/dis-ocean-xl/,Heymat ,(0 reviewes),No Rating,Unique ref.heymat-dis-ocean-xl-mat-170x240cm Product family Floor Product group Carpets Type Object (single object)Date of publishing2022-02-09 Edition number1,Unique ref. heymat-dis-ocean-xl-mat-170x240cm Product family Floor Product group Carpets Type Object (single object) Date of publishing 2022-02-09 Edition number 1 Product url Designed in Norway Manuf,None,Designed in Norway Manufactured in Belgium,B IMobject Category Flooring - Carpets
0501-21-629,0,Heymat Dis Ocean XL mat 190x300cm ,Flooring,Carpets,https://www.bimobject.com/en/heymat-pro/product/heymat-dis-ocean-xl-mat-190x300cm,https://www.heymat.com/product/dis-ocean-xl/,Heymat ,(,No Rating,Unique ref.heymat-dis-ocean-xl-mat-190x300cm Product family Floor Product group Carpets Type Object (single object)Date of publishing2022-02-09 Edition number1,Unique ref. heymat-dis-ocean-xl-mat-190x300cm Product family Floor Product group Carpets Type Object (single object) Date of publishing 2022-02-09 Edition number 1 Product url Designed in Norway Manuf,None,Designed in Norway Manufactured in Belgium,B IMobject Category Flooring - Carpets
0501-21-630,0,Heymat Løype Breezy Beige XL round mat 190x190cm ,Flooring,Carpets,https://www.bimobject.com/en/heymat-pro/product/heymat-loype-breezy-beige-xl-round-mat-190x190cm,https://www.heymat.com/product/loype-breezy-beige-round/,Heymat ,(,No Rating,Unique ref.heymat-loype-breezy-beige-xl-round-mat-190x190cm Product family Floor Product group Carpets Type Object (single object)Date of publishing2022-02-09 Edition number1,Unique ref. heymat-loype-breezy-beige-xl-round-mat-190x190cm Product family Floor Product group Carpets Type Object (single object) Date of publishing 2022-02-09 Edition number 1 Product url Material ,None,Material main PE TMaterial secondary Rubber Designed in Norway Manufactured in Belgium,B IMobject Category Flooring - Carpets
0501-08-631,0,Flotex planks Marble ,Flooring,Carpets,https://www.bimobject.com/en/forbo/product/flotex-planks-marble,https://www.forbo.com/flooring/en-gl/products/flotex-flocked-flooring/flotex-planks/flotex-marble-planks/b0svat,Forbo Flooring Systems,(0 reviewes),No Rating,Unique ref.flotex-planks-marble Product family Flooring Product group Flotex Flocked Flooring Type Object (single object)Date of publishing2021-04-26 Edition number2 Height (mm)1000 Width (mm)250 Dept,Unique ref. flotex-planks-marble Product family Flooring Product group Flotex Flocked Flooring Type Object (single object) Date of publishing 2021-04-26 Edition number 2 Height (mm) 1000 Width (mm) 25,None,Material main Polyamide Material secondary PV CDesigned in United Kingdom Manufactured in United Kingdom Weight Net (Kg)4.8,B IMobject Category Flooring - Carpets IF C classification Floor UN SP SC name Flooring UN SP SC code301617 Uniclass 2015 Code EF_30_20 Uniclass 2015 Description Floors CS I Master Format 2014 Code09 
